session,method,gender,emotion,n_annotators,agreement,path,p_neu,p_fru,p_xxx,p_sur,p_ang,p_hap,p_sad,p_exc,p_oth,p_fea,p_dis,sessionId,utt_idx,topic
2,script,M,fea,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M002.wav,0.0006316136331115,0.0421551059774771,0.0168530758891594,0.0146450942323736,0.0822552766761473,0.0700872215661238,0.0513813788083106,0.0121577539315389,0.0316494869686228,0.6402133001552384,0.0379706921618961,M02-session-1,386,family
2,script,M,fea,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M003.wav,0.0155124261798278,0.0803074577606213,0.0032773906852704,0.1598447913194873,0.0159440511221467,0.0133947069113087,0.0003743966439907,0.0034193113049091,0.0020472961881535,0.6091874143184088,0.0966907575658752,M02-session-1,387,family
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M004.wav,0.0016238783741391,0.120381514177764,0.6242184048183468,0.032676509572112,0.1131068049405013,0.0015049633008832,0.0588877020226985,0.0015612223079909,0.0344231859423589,0.0014841080315919,0.0101317065116128,M02-session-1,388,family
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M005.wav,0.0197702567233647,0.0092533659068939,0.0210476442404846,0.0013676089580508,0.1588190528939862,0.0363569789090983,0.0337185273909192,0.6075716676860061,0.0227766337725912,0.0249172298323325,0.064401033686272,M02-session-1,389,family
2,script,M,fea,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M006.wav,0.0668459766016653,0.0017896251501695,0.0089080199954231,0.0184221289770762,0.0230365528537857,0.0435390571781146,0.0168032606963913,0.0473655736089188,0.0242414503426911,0.6804217180855008,0.0686266365102631,M02-session-1,390,family
2,script,M,hap,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M007.wav,0.0034474342855069,0.0174241979135399,0.0046093479962781,0.0500630856614752,0.0357951074669114,0.6383477250360174,0.0028093367305887,0.1133604806593847,0.1035052836284987,0.0213465411368857,0.0092914594849127,M02-session-1,391,family
2,script,M,hap,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M008.wav,0.0259185482965472,0.0955497014391518,0.0556670385311486,0.0346585948567064,0.0112436400945198,0.6051639274114438,0.0187055412392091,0.0364391270800408,0.0720112422852621,0.0432934676131516,0.0013491711528184,M02-session-1,392,self-esteem
2,script,M,sad,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M009.wav,0.0244766420350704,0.0287050821195055,0.0705171426945938,0.0292514211433755,0.0015988778732438,0.0888775321792845,0.652958233772593,0.0045413702560995,0.0772522526137066,0.0198651426305293,0.0019563026819975,M02-session-1,393,self-esteem
2,script,M,hap,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M010.wav,0.0588433614298192,0.0197322495340479,0.0335968259881727,0.1028256328185087,0.0125115669880372,0.6396948531089528,0.0200002251696817,0.0563739754921744,0.0187578422008071,0.0230899536651027,0.0145735136046951,M02-session-1,394,self-esteem
2,script,M,hap,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M011.wav,0.050995017855617,0.1188731802027413,0.0009963274024872,0.0188856814646132,0.0862921403733626,0.6204226815240462,0.0174363842676179,0.0062484619511661,0.0159400277672841,0.0296533913079194,0.0342567058831445,M02-session-1,395,self-esteem
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M012.wav,0.0864537462042132,0.0156568381979791,0.0889406913537511,0.022280526336992,0.0110246540279267,0.0712140586148048,0.0467106419706591,0.6234523602980019,0.003476383944623,0.0105731268127555,0.0202169722382931,M02-session-1,396,self-esteem
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M013.wav,0.0351969383527156,0.0010993265729115,0.6387212577041471,0.021207189507489,0.0812714188589245,0.0471152223490965,0.0021920917698843,0.0208518785898723,0.0006585225452784,0.048072034235306,0.1036141195143744,M02-session-1,397,self-esteem
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M014.wav,0.0156041952734994,0.0495644425020885,0.0204842703358308,0.0110302119349015,0.0082446461711034,0.069209873721155,0.0321995583645984,0.6097033553995899,0.0457330501997978,0.0572901878953351,0.0809362082020997,M02-session-1,398,self-esteem
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M015.wav,0.0385187394617829,0.0116903073942292,0.0371292625381296,0.0205087259101106,0.1448184621815718,0.0225245787997393,0.0004874777795071,0.6294496091947632,0.0501494360169031,0.0126902871333568,0.0320331135899059,M02-session-1,399,self-esteem
2,script,M,sad,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M016.wav,0.0080312134167432,0.0709727748807205,0.0383563041149188,0.035694998139689,0.0016078019994477,0.0185975333499913,0.6050526959195451,0.0003534250216985,0.1230832191852315,0.0047505590040121,0.0934994749680017,M02-session-1,400,grief
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M017.wav,0.0276043376976273,0.0227280248578062,0.6798485365452155,0.0132047492279684,0.0560752228595773,0.0328234046556943,0.0388999307298795,0.004205725888831,0.0216666323930366,0.0899498812917735,0.01299355385259,M02-session-1,401,grief
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M018.wav,0.0099051805812862,0.0190128333634801,0.017444983760885,0.0922587349588948,0.0306052096926744,0.0171269049225001,0.0809047514892817,0.6798706767575242,0.0098565450505061,0.0154914126903463,0.0275227667326206,M02-session-1,402,grief
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M019.wav,0.0241967307209075,0.0004824519336621,0.0065738732737372,0.0343304611415812,0.074243458316547,0.0715975203966724,0.0078007029802967,0.6711354815297152,0.0819265175062686,0.0151397884211016,0.0125730137795102,M02-session-1,403,grief
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M020.wav,0.029071206582768,0.0498950412664699,0.0010826832408168,0.1134437127389675,0.0388641277098042,0.0416893302332349,0.0030583378113793,0.6356488052690334,0.0442036485893528,0.0169856005374828,0.02605750602069,M02-session-1,404,grief
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M021.wav,0.0040451215063533,0.0489170017009415,0.0511262503955987,0.0408732328397202,0.0245158709086759,0.0396242788673577,0.0309795116728942,0.6636099863260717,0.0328014088179553,0.0170919150145203,0.0464154219499107,M02-session-1,405,grief
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M022.wav,0.019631553299493,0.0386379047211754,0.0197756633430245,0.0772262671513214,0.0024240598040067,0.0870146286509314,0.0269380495627915,0.6269970964754583,0.0480466685832898,0.0188630222850498,0.0344450861234577,M02-session-1,406,grief
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M023.wav,0.0320102048491942,0.0260239091587507,0.6695477999844619,0.0213403310116742,0.0700542251708331,0.0493266465279805,0.0100403160346876,0.0287377444181843,0.0243937443967279,0.0157457558403786,0.0527793226071264,M02-session-1,407,grief
2,script,M,hap,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M024.wav,0.021232672676424,0.0547539404359011,0.0460414616157013,0.1322286638417444,0.0202481815992614,0.6101116556937208,0.0197389012764095,0.0009197248209303,0.0207985360335305,0.056853565120979,0.0170726968853972,M02-session-1,408,career
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M025.wav,0.0272657769794354,0.0012727708648536,0.6643758597487864,0.0098274319251043,0.0720307548475793,0.0250209781827664,0.010928999116864,0.110231137017605,0.0203268860845441,0.0130932684091908,0.0456261368232703,M02-session-1,409,career
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M026.wav,0.0131254032413857,0.0085035947120855,0.6273875993769757,0.0333412081760509,0.0285158749301171,0.0048677936090367,0.0097674443795369,0.1358035009751203,0.0572840129185625,0.0241426947401876,0.0572608729409407,M02-session-1,410,career
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M027.wav,0.078579912835917,0.0091533926205037,0.6667045423500382,0.0452353047903023,0.0107894790460473,0.0220454229163526,0.0267025343324453,0.0298055579560061,0.0746299708605053,0.0161859967351155,0.0201678855567662,M02-session-1,411,career
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M028.wav,0.0572645211962055,0.0072298503827174,0.6120837234147892,0.0588418585757739,0.0424325795528509,0.015154010355611,0.0433734004960928,0.1364351914970031,0.0019443241663086,0.0115056185777775,0.0137349217848694,M02-session-1,412,career
2,script,M,hap,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M029.wav,0.0280374090549701,0.0014654757540142,0.0058259869089874,0.035082021733585,0.0191724102794209,0.6143319049968741,0.0498398222954197,0.0301780154388154,0.119771500314546,0.0493453815420004,0.0469500716813664,M02-session-1,413,career
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M030.wav,0.0259964204394902,0.0264356431761877,0.6141504050974325,0.0020469326197403,0.0630127742498041,0.102721979191779,0.0065782386492295,0.0247119104115071,0.0673223301930594,0.0612410581589676,0.0057823078128021,M02-session-1,414,career
2,script,M,hap,3,2,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M031.wav,0.0739605057674683,0.0488585828094155,0.0205211193033591,0.0525201713353071,0.008663083298252,0.6391384853920068,0.0048166362160135,0.0231517323089561,0.0685962874678643,0.0563580537393048,0.0034153423620519,M02-session-1,415,career
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M032.wav,0.062113063877267,0.002183834808592,0.661853033114667,0.0113815887875246,0.1526629060844323,0.005723460957662,0.0410963726162808,0.0173679829760484,0.0045749693300169,0.0279254868760718,0.0131173005714366,M02-session-1,416,romantic conflict
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M033.wav,0.0165016332901942,0.0001185609547359,0.6085709767112962,0.0032015029431639,0.0440324288968488,0.0310542763947678,0.0172733516937769,0.0204303283592082,0.1352445115936476,0.1213416237788648,0.0022308053834951,M02-session-1,417,romantic conflict
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F000.wav,0.0326276677631708,0.0114438691150144,0.0115553713534535,0.0472701084869326,0.0165130329534535,0.1008425066767177,0.0183180980907229,0.6634309333504912,0.0731581178527865,0.0170883085075906,0.0077519858496658,M02-session-1,418,romantic conflict
2,script,M,exc,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F001.wav,0.0304626948753214,0.0458264845305557,0.0023218351124105,0.0519103352100678,0.0539420267769254,0.0100029319208764,0.0268224885639073,0.6037520145873209,0.0203677497011348,0.1289460934761274,0.0256453452453518,M02-session-1,419,romantic conflict
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F002.wav,0.6183534149251357,0.0455471256174252,0.0085908175547254,0.0624896916337462,0.0140161463321255,0.069474175667222,0.0172622114425534,0.0030726015462747,0.0173292198327364,0.1345920118640636,0.0092725835839916,M02-session-1,420,romantic conflict
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F003.wav,0.694157896390998,0.0114004244218619,0.0188731737359344,0.0001590750558677,0.1313325545082816,0.0073681310180424,0.0769021017733065,0.0047719785975046,0.0293840566746403,0.008818118523222,0.0168324893003402,M02-session-1,421,romantic conflict
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F004.wav,0.012535613416901,0.1034085827821065,0.626109706351141,0.0384249673501583,0.0503005396083367,0.0046782680087799,0.0156961800280193,0.0367402482968172,0.0425578035886105,0.0395146341883774,0.0300334563807515,M02-session-1,422,romantic conflict
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F005.wav,0.6676243148933705,0.0030661605492672,0.1185073351987146,0.0591929633058923,0.005828243537281,0.0455735170071387,0.0036200415929466,0.0352796592428299,0.0403938008649437,0.0163997060119944,0.0045142577956206,M02-session-1,423,romantic conflict
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F006.wav,0.623726044710517,0.0778839471149069,0.0054074089562585,0.0029311436281223,0.005344355401168,0.0024540563899813,0.1925310306295436,0.0043877807436328,0.0447554457753357,0.0210941548989571,0.0194846317515765,M02-session-1,424,identity
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F007.wav,0.6704198924929181,0.0859465500603092,0.1053507522151698,0.0104419921047277,0.011391594690254,0.0138122008821288,0.0382021849020443,0.0117015241919709,0.0147956793789712,0.0200660948523117,0.0178715342291939,M02-session-1,425,identity
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F008.wav,0.0851423143581026,0.6600742204163211,0.0117292193092111,0.0641527776631194,0.0607748173495056,0.0108084304762988,0.0126916033876522,0.0324202444468102,0.0398327962933811,0.0005870291250241,0.0217865471745732,M02-session-1,426,identity
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F009.wav,0.6636940102912481,0.0001110410027351,0.0047915185573784,0.0362980560662816,0.0477953889357113,0.0466473420328205,0.05489776174738,0.0261039790147505,0.0326673906200236,0.0859306323126918,0.0010628794189787,M02-session-1,427,identity
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F010.wav,0.0888898594177414,0.0157458839349185,0.6030125335924097,0.0318838192778535,0.0705195192715537,0.0663076840753518,0.0153588295013076,0.0706990860545303,0.0228154405960429,0.0008625191411482,0.0139048251371421,M02-session-1,428,identity
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F011.wav,0.6605958208686594,0.0076002301271314,0.0535692329363878,0.0466392937631382,0.0215174418360317,0.0612343144669534,0.0493051975965641,0.0531926048970915,0.0180272260369266,0.0146574398022066,0.013661197668909,M02-session-1,429,identity
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F012.wav,0.6658256461378879,0.0703346555681064,0.0510375252633798,0.0827762972088183,0.0005998744271394,0.0615994027882113,0.0072951903577752,0.0119347112362711,0.0026630879450169,0.0113330650409393,0.0346005440264538,M02-session-1,430,identity
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F013.wav,0.0568656081876994,0.0290095351348872,0.6279440943123408,0.0012871930498735,0.0357564933090769,0.0150864665369814,0.0217446198824603,0.1218212290238957,0.0291175543923832,0.020513648901302,0.0408535572690993,M02-session-1,431,identity
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F014.wav,0.0022830465028458,0.0108835842190912,0.0225899044277223,0.0026151936757844,0.6401528693337581,0.0790325656197305,0.0071116190369599,0.05170919500593,0.0222468457877564,0.1450980304207387,0.0162771459696823,M02-session-1,432,support
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F015.wav,0.6608892833534571,0.1007783418787037,0.0203391597296163,0.0194078192459642,0.0399325080733437,0.084967344901575,0.0040417966159527,0.0263284232471242,0.0044762161642134,0.0253049273611238,0.0135341794289254,M02-session-1,433,support
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F016.wav,0.0082820653972648,0.0196670741997683,0.6584128596663238,0.1472760211043592,0.0089892620380349,0.0079811272032697,0.0252276421066109,0.0477423900507557,0.0208681477189112,0.0462873829072665,0.0092660276074346,M02-session-1,434,support
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F017.wav,0.0766376099676326,0.0013237508512453,0.6156696911546793,0.1196216377604711,0.0293619161999082,0.0685209675865085,0.0031359299795572,0.0135622071143436,0.0073458826656073,0.0583618733040079,0.0064585334160385,M02-session-1,435,support
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F018.wav,0.0054600385719968,0.6925102889458215,0.0478033894640671,0.0812917773304541,0.0402675894713479,0.0650727923562884,0.0017447033177447,0.023582639607636,0.0144115897305053,0.0028073922099136,0.0250477989942242,M02-session-1,436,support
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F019.wav,0.0057800168074753,0.0573813333413167,0.006690477336067,0.0037337283252972,0.6930804916255158,0.0587791649553316,0.0160491498545498,0.0716933419478016,0.0493491036963318,0.0225298153825867,0.0149333767277261,M02-session-1,437,support
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F020.wav,0.0026311397224691,0.0222780466378326,0.671445281107436,0.010232589608533,0.0025643154870904,0.1236524722405901,0.0400850536828824,0.0054424256821117,0.086115136843466,0.0084093121742033,0.027144226813385,M02-session-1,438,support
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F021.wav,0.0391858377993416,0.0586413417948223,0.6653148806325013,0.0401522137621888,0.0366112581748501,0.0216906804379487,0.0014355054122784,0.0231903510612957,0.0032731417599866,0.0052552757278014,0.1052495134369846,M02-session-1,439,support
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F022.wav,0.0174067875456198,0.0293343650419438,0.6904267591594387,0.02090441764507,0.0371804538303843,0.0164605527876312,0.0102729800476999,0.0204728310823267,0.0833394558315272,0.031770929866075,0.0424304671622829,M02-session-1,440,anger management
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F023.wav,0.0487035335591748,0.0373450492040697,0.1667178259012193,0.0157585457769663,0.6657923725930828,0.007544895374739,0.0200309224467796,0.0264003719359673,0.0027607037503355,0.0014335562840287,0.0075122231736364,M02-session-1,441,anger management
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F024.wav,0.6816805005265011,0.0849345932222411,0.014166606946208,0.002287512117483,0.0172433108526491,0.0103795929432393,0.0868167173489227,0.0253755432450358,0.023836102256646,0.0378451571674191,0.0154343633736546,M02-session-1,442,anger management
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F025.wav,0.0170541603990481,0.0237272117827131,0.6465416611837499,0.0023408886740707,0.0162500969553875,0.0727515520667921,0.0383339554775313,0.0874320810582698,0.0663791338989239,0.0110842071335166,0.0181050513699965,M02-session-1,443,anger management
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F026.wav,0.0287972248815125,0.0422844435744516,0.6717701333031438,0.0462568712802706,0.0274960805242707,0.0458758353187662,0.0364740290315442,0.0099043573608461,0.0622053576869926,0.0131403753444712,0.01579529169373,M02-session-1,444,anger management
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F027.wav,0.0370486379265472,0.0198195859899455,0.6921170408783007,0.0018650748992608,0.0435691175356505,0.027356997319022,0.0177938941607302,0.0007295756368053,0.0320714813553958,0.0363813752564998,0.0912472190418417,M02-session-1,445,anger management
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F028.wav,0.0171755724936942,0.0169569726895661,0.0386924842376375,0.009631974771363,0.6595092966723674,0.0364859973988975,0.0011440550182044,0.003029668607342,0.1523380503609092,0.0067822065526061,0.0582537211974122,M02-session-1,446,anger management
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F029.wav,0.004681841702497,0.0058221809254862,0.6394393232846929,0.1160917941066421,0.1343339307994737,0.0243161691877715,0.0067236173281359,0.0321380049286174,0.0190712850693263,0.0004897076481234,0.0168921450192332,M02-session-1,447,anger management
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F030.wav,0.0311779810109106,0.1086232332613851,0.6898837160712875,0.0018109618134877,0.0101741208116043,0.0448968914957896,0.0032312440466835,0.0150935705798114,0.0185883937087112,0.026217852287645,0.0503020349126835,M02-session-1,448,family
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F031.wav,0.003095037194389,0.0380933931241605,0.6832055085472435,0.046874602025954,0.0326325057424921,0.0231389003404495,0.0208510564714616,0.0711142020591885,0.003227059553046,0.0618565214597143,0.0159112134819005,M02-session-1,449,family
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F032.wav,0.0210349400400001,0.0423875307459751,0.6206020435035127,0.015773442931408,0.0241089757782345,0.0239276735418166,0.0080635558623138,0.0191163076471999,0.1167749672155968,0.0614780174417733,0.0467325452921686,M02-session-1,450,family
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F033.wav,0.009610038545632,0.2022614479061939,0.6449975265771686,0.0216530599019819,0.0333184568190737,0.006959797945229,0.0109167110202129,0.0191384155541993,0.0146614374314309,0.0206059411346433,0.015877167164234,M02-session-1,451,family
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F034.wav,0.0096358324857303,0.6760151218499257,0.0436467605084725,0.0362757412036889,0.0072475978204544,0.0151709792660682,0.0635828746349686,0.0266449808880732,0.0468359651465366,0.0074895733367006,0.0674545728593805,M02-session-1,452,family
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F035.wav,0.0041680886795371,0.1055992743969,0.0061438876876928,0.0035527209026737,0.6683766282085661,0.0425142662271562,0.0346838826622898,0.0210093032387413,0.052073270311882,0.0412959895040025,0.0205826881805581,M02-session-1,453,family
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F036.wav,0.0140618435566278,0.032798921773733,0.0365098058816797,0.0030894874664849,0.6132161530033335,0.0018423008524513,0.0161670640840123,0.0833838042688809,0.031013944442694,0.1017530343942022,0.0661636402758999,M02-session-1,454,family
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F037.wav,0.0552321217466039,0.034086139369874,0.0087435148238532,0.0184431652079637,0.605000979310086,0.0248945389118349,0.0507833360252344,0.1020127295000047,0.0628422219769191,0.0040752223367624,0.0338860307908632,M02-session-1,455,family
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F038.wav,0.0205928773179243,0.0168842155552926,0.0838373082467081,0.0463521666688212,0.6368183078419731,0.0031982637570143,0.0005640248116742,0.0447143088942995,0.0598068938632071,0.0745445423387741,0.0126870907043111,M02-session-1,456,self-esteem
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F039.wav,0.0974598782773226,0.0353242874869648,0.0211993179420116,0.0243105404589876,0.6484406801082718,0.0429752421330587,0.0309473614775218,0.0028087298419336,0.0077070073063677,0.075724542710119,0.0131024122574402,M02-session-1,457,self-esteem
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F040.wav,0.0429038747431571,0.0190628552596146,0.0074753666389194,0.0705873971928953,0.6118082092793514,0.0037096554586348,0.0890893419109337,0.0148467897821834,0.003581284776101,0.0833322046081101,0.0536030203500987,M02-session-1,458,self-esteem
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F041.wav,0.0062432831493605,0.0612793233577989,0.0678945048670639,0.0015278256931231,0.6552395114902038,0.0341195344114151,0.0037467777202376,0.0263273396128936,0.0080884113990014,0.0239145949651589,0.1116188933337428,M02-session-1,459,self-esteem
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F042.wav,0.056443574860201,0.0251219871791544,0.0154238599172865,0.0579205648486236,0.6851892061399483,0.0187612445110435,0.0209155858557595,0.0440131175206917,0.0073868947769034,0.0345473794348837,0.034276584955504,M02-session-1,460,self-esteem
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M000.wav,0.6936926376525105,0.0064467779222016,0.0398653798400112,0.0618304016857323,0.0208527959887231,0.0078365431098461,0.0106507445339342,0.0458487807819989,0.0132089400478254,0.0677767827678146,0.0319902156694016,M02-session-1,461,self-esteem
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M001.wav,0.0327275070014951,0.0247694132618021,0.0703104876735796,0.0153057069991377,0.6819393837191596,0.0328020275104939,0.0485059568107573,0.0378035079944411,0.0330210664467206,0.0181857583614305,0.004629184220982,M02-session-1,462,self-esteem
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M002.wav,0.0215956734947645,0.0282830442868088,0.6199827945526996,0.0010666669952906,0.0085547262380511,0.0841384500146256,0.0820389212696695,0.0193568118149146,0.0001272648946723,0.0851999142211787,0.0496557322173241,M02-session-1,463,self-esteem
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M003.wav,0.023184711251031,0.0254954289759798,0.0220479772709381,0.0903424771469628,0.6906220799533822,0.0050243313933892,0.0735237365553347,0.0268793743155923,0.0139431161619198,0.0196042777731831,0.0093324892022864,M02-session-1,464,grief
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M004.wav,0.0247820478850614,0.0273396112228421,0.6735630469314124,0.012191279055412,0.0053591887433145,0.0355925930723645,0.072938559043189,0.0566669092066057,0.0082878366684648,0.0765328098104508,0.0067461183608824,M02-session-1,465,grief
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M005.wav,0.0716241239468533,0.0111617127128336,0.0789862788021536,0.0775049479274782,0.6140644919472135,0.0480712876641486,0.0208908010820964,0.0066331991185468,0.0390907975945339,0.0279251031778926,0.0040472560262489,M02-session-1,466,grief
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M006.wav,0.0097862528100002,0.0090494717501518,0.6809128957769006,0.0049492036336011,0.000465915825873,0.0683454151045289,0.0571112282978169,0.0970233367215673,0.0205534780496611,0.0114708940895012,0.0403319079403975,M02-session-1,467,grief
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M007.wav,0.0239558279890242,0.1740005801461861,0.0065381422153911,0.0112131912008511,0.6062080186920293,0.0243546981373962,0.0353865834207904,0.0073996668859531,0.0453092267520583,0.0544692238368026,0.0111648407235171,M02-session-1,468,grief
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M008.wav,0.0363047540016644,0.0613987502390762,0.6570946963637238,0.0961872503396224,0.0011858947864909,0.0365167971219459,0.033072260991128,0.0382292939183509,0.0087430416045345,0.0189552339660772,0.0123120266673854,M02-session-1,469,grief
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M009.wav,0.0324833118655802,0.0082905192499976,0.6681121225151067,0.0157617911506254,0.0473252243149124,0.0060329922620207,0.0619277828491128,0.0394026824985733,0.1033458112868987,0.0130698123590464,0.0042479496481253,M02-session-1,470,grief
